"YEAR","MONTH","DATE","SITE","TRANSECT","QUAD","SIDE","SUBSTRATE_TYPE","COMMON_NAME","PERCENT_COVER"
2005,7,"2005-07-20","CARP",7,40,"O","BM","Boulder Medium",0
2005,7,"2005-07-20","CARP",7,40,"O","BS","Boulder Small",0
2005,7,"2005-07-20","CARP",7,40,"O","C","Cobble",0
2005,7,"2005-07-20","CARP",7,40,"O","S","Sand",0
2005,7,"2005-07-20","CARP",7,40,"O","SH","Shell debris",0
2005,7,"2005-07-20","CARP",7,40,"O","SS","Shallow Sand",0
2005,7,"2005-07-20","CARP",8,20,"I","B","Bedrock",85
2005,7,"2005-07-20","CARP",8,20,"I","BL","Boulder Large",0
2005,7,"2005-07-20","CARP",8,20,"I","BM","Boulder Medium",0
2005,7,"2005-07-20","CARP",8,20,"I","BS","Boulder Small",0
2005,7,"2005-07-20","CARP",8,20,"I","C","Cobble",15
2005,7,"2005-07-20","CARP",8,20,"I","S","Sand",0
2005,7,"2005-07-20","CARP",8,20,"I","SH","Shell debris",0
2005,7,"2005-07-20","CARP",8,20,"I","SS","Shallow Sand",0
2005,7,"2005-07-20","CARP",8,20,"O","B","Bedrock",80
2005,7,"2005-07-20","CARP",8,20,"O","BL","Boulder Large",0
2005,7,"2005-07-20","CARP",8,20,"O","BM","Boulder Medium",0
2005,7,"2005-07-20","CARP",8,20,"O","BS","Boulder Small",0
2005,7,"2005-07-20","CARP",8,20,"O","C","Cobble",20
2005,7,"2005-07-20","CARP",8,20,"O","S","Sand",0
2005,7,"2005-07-20","CARP",8,20,"O","SH","Shell debris",0
2005,7,"2005-07-20","CARP",8,20,"O","SS","Shallow Sand",0
2005,7,"2005-07-20","CARP",8,40,"I","B","Bedrock",90
2005,7,"2005-07-20","CARP",8,40,"I","BL","Boulder Large",0
2005,7,"2005-07-20","CARP",8,40,"I","BM","Boulder Medium",0
2005,7,"2005-07-20","CARP",8,40,"I","BS","Boulder Small",0
2005,7,"2005-07-20","CARP",8,40,"I","C","Cobble",10
2005,7,"2005-07-20","CARP",8,40,"I","S","Sand",0
2005,7,"2005-07-20","CARP",8,40,"I","SH","Shell debris",0
2005,7,"2005-07-20","CARP",8,40,"I","SS","Shallow Sand",0
2005,7,"2005-07-20","CARP",8,40,"O","B","Bedrock",65
2005,7,"2005-07-20","CARP",8,40,"O","BL","Boulder Large",0
2005,7,"2005-07-20","CARP",8,40,"O","BM","Boulder Medium",0
2005,7,"2005-07-20","CARP",8,40,"O","BS","Boulder Small",0
2005,7,"2005-07-20","CARP",8,40,"O","C","Cobble",35
2005,7,"2005-07-20","CARP",8,40,"O","S","Sand",0
2005,7,"2005-07-20","CARP",8,40,"O","SH","Shell debris",0
2005,7,"2005-07-20","CARP",8,40,"O","SS","Shallow Sand",0
2005,7,"2005-07-21","AHND",1,20,"I","B","Bedrock",0
2005,7,"2005-07-21","AHND",1,20,"I","BL","Boulder Large",0
2005,7,"2005-07-21","AHND",1,20,"I","BM","Boulder Medium",0
2005,7,"2005-07-21","AHND",1,20,"I","BS","Boulder Small",0
2005,7,"2005-07-21","AHND",1,20,"I","C","Cobble",0
2005,7,"2005-07-21","AHND",1,20,"I","S","Sand",100
2005,7,"2005-07-21","AHND",1,20,"I","SH","Shell debris",0
2005,7,"2005-07-21","AHND",1,20,"I","SS","Shallow Sand",0
2005,7,"2005-07-21","AHND",1,20,"O","B","Bedrock",0
2005,7,"2005-07-21","AHND",1,20,"O","BL","Boulder Large",0
2005,7,"2005-07-21","AHND",1,20,"O","BM","Boulder Medium",0
2005,7,"2005-07-21","AHND",1,20,"O","BS","Boulder Small",0
2005,7,"2005-07-21","AHND",1,20,"O","C","Cobble",0
2005,7,"2005-07-21","AHND",1,20,"O","S","Sand",100
2005,7,"2005-07-21","AHND",1,20,"O","SH","Shell debris",0
2005,7,"2005-07-21","AHND",1,20,"O","SS","Shallow Sand",0
2005,7,"2005-07-21","AHND",1,40,"I","B","Bedrock",0
2005,7,"2005-07-21","AHND",1,40,"I","BL","Boulder Large",0
2005,7,"2005-07-21","AHND",1,40,"I","BM","Boulder Medium",0
2005,7,"2005-07-21","AHND",1,40,"I","BS","Boulder Small",0
2005,7,"2005-07-21","AHND",1,40,"I","C","Cobble",0
2005,7,"2005-07-21","AHND",1,40,"I","S","Sand",100
2005,7,"2005-07-21","AHND",1,40,"I","SH","Shell debris",0
2005,7,"2005-07-21","AHND",1,40,"I","SS","Shallow Sand",0
2005,7,"2005-07-21","AHND",1,40,"O","B","Bedrock",0
2005,7,"2005-07-21","AHND",1,40,"O","BL","Boulder Large",0
2005,7,"2005-07-21","AHND",1,40,"O","BM","Boulder Medium",0
2005,7,"2005-07-21","AHND",1,40,"O","BS","Boulder Small",0
2005,7,"2005-07-21","AHND",1,40,"O","C","Cobble",0
2005,7,"2005-07-21","AHND",1,40,"O","S","Sand",100
2005,7,"2005-07-21","AHND",1,40,"O","SH","Shell debris",0
2005,7,"2005-07-21","AHND",1,40,"O","SS","Shallow Sand",0
2005,7,"2005-07-21","AHND",2,20,"I","B","Bedrock",80
2005,7,"2005-07-21","AHND",2,20,"I","BL","Boulder Large",0
2005,7,"2005-07-21","AHND",2,20,"I","BM","Boulder Medium",0
2005,7,"2005-07-21","AHND",2,20,"I","BS","Boulder Small",0
2005,7,"2005-07-21","AHND",2,20,"I","C","Cobble",0
2005,7,"2005-07-21","AHND",2,20,"I","S","Sand",20
2005,7,"2005-07-21","AHND",2,20,"I","SH","Shell debris",0
2005,7,"2005-07-21","AHND",2,20,"I","SS","Shallow Sand",0
2005,7,"2005-07-21","AHND",2,20,"O","B","Bedrock",75
2005,7,"2005-07-21","AHND",2,20,"O","BL","Boulder Large",0
2005,7,"2005-07-21","AHND",2,20,"O","BM","Boulder Medium",0
2005,7,"2005-07-21","AHND",2,20,"O","BS","Boulder Small",0
2005,7,"2005-07-21","AHND",2,20,"O","C","Cobble",0
2005,7,"2005-07-21","AHND",2,20,"O","S","Sand",25
2005,7,"2005-07-21","AHND",2,20,"O","SH","Shell debris",0
2005,7,"2005-07-21","AHND",2,20,"O","SS","Shallow Sand",0
2005,7,"2005-07-21","AHND",2,40,"I","B","Bedrock",45
2005,7,"2005-07-21","AHND",2,40,"I","BL","Boulder Large",0
2005,7,"2005-07-21","AHND",2,40,"I","BM","Boulder Medium",0
2005,7,"2005-07-21","AHND",2,40,"I","BS","Boulder Small",0
2005,7,"2005-07-21","AHND",2,40,"I","C","Cobble",0
2005,7,"2005-07-21","AHND",2,40,"I","S","Sand",55
2005,7,"2005-07-21","AHND",2,40,"I","SH","Shell debris",0
2005,7,"2005-07-21","AHND",2,40,"I","SS","Shallow Sand",0
2005,7,"2005-07-21","AHND",2,40,"O","B","Bedrock",35
2005,7,"2005-07-21","AHND",2,40,"O","BL","Boulder Large",0
2005,7,"2005-07-21","AHND",2,40,"O","BM","Boulder Medium",0
2005,7,"2005-07-21","AHND",2,40,"O","BS","Boulder Small",5
2005,7,"2005-07-21","AHND",2,40,"O","C","Cobble",5
2005,7,"2005-07-21","AHND",2,40,"O","S","Sand",45
2005,7,"2005-07-21","AHND",2,40,"O","SH","Shell debris",0
2005,7,"2005-07-21","AHND",2,40,"O","SS","Shallow Sand",10
2005,7,"2005-07-21","BULL",1,20,"I","B","Bedrock",95
2005,7,"2005-07-21","BULL",1,20,"I","BL","Boulder Large",0
2005,7,"2005-07-21","BULL",1,20,"I","BM","Boulder Medium",0
2005,7,"2005-07-21","BULL",1,20,"I","BS","Boulder Small",0
2005,7,"2005-07-21","BULL",1,20,"I","C","Cobble",0
2005,7,"2005-07-21","BULL",1,20,"I","S","Sand",5
2005,7,"2005-07-21","BULL",1,20,"I","SH","Shell debris",0
2005,7,"2005-07-21","BULL",1,20,"I","SS","Shallow Sand",0
2005,7,"2005-07-21","BULL",1,20,"O","B","Bedrock",100
2005,7,"2005-07-21","BULL",1,20,"O","BL","Boulder Large",0
2005,7,"2005-07-21","BULL",1,20,"O","BM","Boulder Medium",0
2005,7,"2005-07-21","BULL",1,20,"O","BS","Boulder Small",0
2005,7,"2005-07-21","BULL",1,20,"O","C","Cobble",0
2005,7,"2005-07-21","BULL",1,20,"O","S","Sand",0
2005,7,"2005-07-21","BULL",1,20,"O","SH","Shell debris",0
2005,7,"2005-07-21","BULL",1,20,"O","SS","Shallow Sand",0
2005,7,"2005-07-21","BULL",1,40,"I","B","Bedrock",65
2005,7,"2005-07-21","BULL",1,40,"I","BL","Boulder Large",0
2005,7,"2005-07-21","BULL",1,40,"I","BM","Boulder Medium",0
2005,7,"2005-07-21","BULL",1,40,"I","BS","Boulder Small",0
2005,7,"2005-07-21","BULL",1,40,"I","C","Cobble",5
2005,7,"2005-07-21","BULL",1,40,"I","S","Sand",20
2005,7,"2005-07-21","BULL",1,40,"I","SH","Shell debris",0
2005,7,"2005-07-21","BULL",1,40,"I","SS","Shallow Sand",10
2005,7,"2005-07-21","BULL",1,40,"O","B","Bedrock",75
2005,7,"2005-07-21","BULL",1,40,"O","BL","Boulder Large",0
2005,7,"2005-07-21","BULL",1,40,"O","BM","Boulder Medium",5
2005,7,"2005-07-21","BULL",1,40,"O","BS","Boulder Small",0
2005,7,"2005-07-21","BULL",1,40,"O","C","Cobble",0
2005,7,"2005-07-21","BULL",1,40,"O","S","Sand",20
2005,7,"2005-07-21","BULL",1,40,"O","SH","Shell debris",0
2005,7,"2005-07-21","BULL",1,40,"O","SS","Shallow Sand",0
2005,7,"2005-07-21","BULL",3,20,"I","B","Bedrock",95
2005,7,"2005-07-21","BULL",3,20,"I","BL","Boulder Large",0
2005,7,"2005-07-21","BULL",3,20,"I","BM","Boulder Medium",0
2005,7,"2005-07-21","BULL",3,20,"I","BS","Boulder Small",0
2005,7,"2005-07-21","BULL",3,20,"I","C","Cobble",0
2005,7,"2005-07-21","BULL",3,20,"I","S","Sand",5
2005,7,"2005-07-21","BULL",3,20,"I","SH","Shell debris",0
2005,7,"2005-07-21","BULL",3,20,"I","SS","Shallow Sand",0
2005,7,"2005-07-21","BULL",3,20,"O","B","Bedrock",90
2005,7,"2005-07-21","BULL",3,20,"O","BL","Boulder Large",0
2005,7,"2005-07-21","BULL",3,20,"O","BM","Boulder Medium",0
2005,7,"2005-07-21","BULL",3,20,"O","BS","Boulder Small",0
2005,7,"2005-07-21","BULL",3,20,"O","C","Cobble",5
2005,7,"2005-07-21","BULL",3,20,"O","S","Sand",5
2005,7,"2005-07-21","BULL",3,20,"O","SH","Shell debris",0
2005,7,"2005-07-21","BULL",3,20,"O","SS","Shallow Sand",0
2005,7,"2005-07-21","BULL",3,40,"I","B","Bedrock",90
2005,7,"2005-07-21","BULL",3,40,"I","BL","Boulder Large",0
2005,7,"2005-07-21","BULL",3,40,"I","BM","Boulder Medium",0
2005,7,"2005-07-21","BULL",3,40,"I","BS","Boulder Small",0
2005,7,"2005-07-21","BULL",3,40,"I","C","Cobble",0
2005,7,"2005-07-21","BULL",3,40,"I","S","Sand",10
2005,7,"2005-07-21","BULL",3,40,"I","SH","Shell debris",0
2005,7,"2005-07-21","BULL",3,40,"I","SS","Shallow Sand",0
2005,7,"2005-07-21","BULL",3,40,"O","B","Bedrock",85
2005,7,"2005-07-21","BULL",3,40,"O","BL","Boulder Large",0
2005,7,"2005-07-21","BULL",3,40,"O","BM","Boulder Medium",0
2005,7,"2005-07-21","BULL",3,40,"O","BS","Boulder Small",0
2005,7,"2005-07-21","BULL",3,40,"O","C","Cobble",0
2005,7,"2005-07-21","BULL",3,40,"O","S","Sand",15
2005,7,"2005-07-21","BULL",3,40,"O","SH","Shell debris",0
2005,7,"2005-07-21","BULL",3,40,"O","SS","Shallow Sand",0
2005,7,"2005-07-21","BULL",6,20,"I","B","Bedrock",100
2005,7,"2005-07-21","BULL",6,20,"I","BL","Boulder Large",0
2005,7,"2005-07-21","BULL",6,20,"I","BM","Boulder Medium",0
2005,7,"2005-07-21","BULL",6,20,"I","BS","Boulder Small",0
2005,7,"2005-07-21","BULL",6,20,"I","C","Cobble",0
2005,7,"2005-07-21","BULL",6,20,"I","S","Sand",0
2005,7,"2005-07-21","BULL",6,20,"I","SH","Shell debris",0
2005,7,"2005-07-21","BULL",6,20,"I","SS","Shallow Sand",0
2005,7,"2005-07-21","BULL",6,20,"O","B","Bedrock",100
2005,7,"2005-07-21","BULL",6,20,"O","BL","Boulder Large",0
2005,7,"2005-07-21","BULL",6,20,"O","BM","Boulder Medium",0
2005,7,"2005-07-21","BULL",6,20,"O","BS","Boulder Small",0
2005,7,"2005-07-21","BULL",6,20,"O","C","Cobble",0
2005,7,"2005-07-21","BULL",6,20,"O","S","Sand",0
2005,7,"2005-07-21","BULL",6,20,"O","SH","Shell debris",0
2005,7,"2005-07-21","BULL",6,20,"O","SS","Shallow Sand",0
2005,7,"2005-07-21","BULL",6,40,"I","B","Bedrock",90
2005,7,"2005-07-21","BULL",6,40,"I","BL","Boulder Large",0
2005,7,"2005-07-21","BULL",6,40,"I","BM","Boulder Medium",0
2005,7,"2005-07-21","BULL",6,40,"I","BS","Boulder Small",0
2005,7,"2005-07-21","BULL",6,40,"I","C","Cobble",0
2005,7,"2005-07-21","BULL",6,40,"I","S","Sand",10
2005,7,"2005-07-21","BULL",6,40,"I","SH","Shell debris",0
2005,7,"2005-07-21","BULL",6,40,"I","SS","Shallow Sand",0
2005,7,"2005-07-21","BULL",6,40,"O","B","Bedrock",75
2005,7,"2005-07-21","BULL",6,40,"O","BL","Boulder Large",0
2005,7,"2005-07-21","BULL",6,40,"O","BM","Boulder Medium",0
2005,7,"2005-07-21","BULL",6,40,"O","BS","Boulder Small",0
2005,7,"2005-07-21","BULL",6,40,"O","C","Cobble",0
2005,7,"2005-07-21","BULL",6,40,"O","S","Sand",15
2005,7,"2005-07-21","BULL",6,40,"O","SH","Shell debris",0
2005,7,"2005-07-21","BULL",6,40,"O","SS","Shallow Sand",10
2005,7,"2005-07-22","ABUR",1,20,"I","B","Bedrock",10
2005,7,"2005-07-22","ABUR",1,20,"I","BL","Boulder Large",0
2005,7,"2005-07-22","ABUR",1,20,"I","BM","Boulder Medium",0
2005,7,"2005-07-22","ABUR",1,20,"I","BS","Boulder Small",0
2005,7,"2005-07-22","ABUR",1,20,"I","C","Cobble",0
2005,7,"2005-07-22","ABUR",1,20,"I","S","Sand",90
2005,7,"2005-07-22","ABUR",1,20,"I","SH","Shell debris",0
2005,7,"2005-07-22","ABUR",1,20,"I","SS","Shallow Sand",0
2005,7,"2005-07-22","ABUR",1,20,"O","B","Bedrock",20
2005,7,"2005-07-22","ABUR",1,20,"O","BL","Boulder Large",0
2005,7,"2005-07-22","ABUR",1,20,"O","BM","Boulder Medium",0
2005,7,"2005-07-22","ABUR",1,20,"O","BS","Boulder Small",0
2005,7,"2005-07-22","ABUR",1,20,"O","C","Cobble",0
2005,7,"2005-07-22","ABUR",1,20,"O","S","Sand",65
2005,7,"2005-07-22","ABUR",1,20,"O","SH","Shell debris",0
2005,7,"2005-07-22","ABUR",1,20,"O","SS","Shallow Sand",15
2005,7,"2005-07-22","ABUR",1,40,"I","B","Bedrock",80
2005,7,"2005-07-22","ABUR",1,40,"I","BL","Boulder Large",0
2005,7,"2005-07-22","ABUR",1,40,"I","BM","Boulder Medium",0
2005,7,"2005-07-22","ABUR",1,40,"I","BS","Boulder Small",0
2005,7,"2005-07-22","ABUR",1,40,"I","C","Cobble",0
2005,7,"2005-07-22","ABUR",1,40,"I","S","Sand",20
2005,7,"2005-07-22","ABUR",1,40,"I","SH","Shell debris",0
2005,7,"2005-07-22","ABUR",1,40,"I","SS","Shallow Sand",0
2005,7,"2005-07-22","ABUR",1,40,"O","B","Bedrock",55
2005,7,"2005-07-22","ABUR",1,40,"O","BL","Boulder Large",0
2005,7,"2005-07-22","ABUR",1,40,"O","BM","Boulder Medium",0
2005,7,"2005-07-22","ABUR",1,40,"O","BS","Boulder Small",0
2005,7,"2005-07-22","ABUR",1,40,"O","C","Cobble",0
2005,7,"2005-07-22","ABUR",1,40,"O","S","Sand",40
2005,7,"2005-07-22","ABUR",1,40,"O","SH","Shell debris",0
2005,7,"2005-07-22","ABUR",1,40,"O","SS","Shallow Sand",5
2005,7,"2005-07-22","ABUR",2,20,"I","B","Bedrock",30
2005,7,"2005-07-22","ABUR",2,20,"I","BL","Boulder Large",0
2005,7,"2005-07-22","ABUR",2,20,"I","BM","Boulder Medium",0
2005,7,"2005-07-22","ABUR",2,20,"I","BS","Boulder Small",0
2005,7,"2005-07-22","ABUR",2,20,"I","C","Cobble",0
2005,7,"2005-07-22","ABUR",2,20,"I","S","Sand",60
2005,7,"2005-07-22","ABUR",2,20,"I","SH","Shell debris",0
2005,7,"2005-07-22","ABUR",2,20,"I","SS","Shallow Sand",10
2005,7,"2005-07-22","ABUR",2,20,"O","B","Bedrock",10
2005,7,"2005-07-22","ABUR",2,20,"O","BL","Boulder Large",0
2005,7,"2005-07-22","ABUR",2,20,"O","BM","Boulder Medium",0
2005,7,"2005-07-22","ABUR",2,20,"O","BS","Boulder Small",0
2005,7,"2005-07-22","ABUR",2,20,"O","C","Cobble",0
2005,7,"2005-07-22","ABUR",2,20,"O","S","Sand",80
2005,7,"2005-07-22","ABUR",2,20,"O","SH","Shell debris",0
2005,7,"2005-07-22","ABUR",2,20,"O","SS","Shallow Sand",10
2005,7,"2005-07-22","ABUR",2,40,"I","B","Bedrock",30
2005,7,"2005-07-22","ABUR",2,40,"I","BL","Boulder Large",0
2005,7,"2005-07-22","ABUR",2,40,"I","BM","Boulder Medium",0
2005,7,"2005-07-22","ABUR",2,40,"I","BS","Boulder Small",0
2005,7,"2005-07-22","ABUR",2,40,"I","C","Cobble",0
2005,7,"2005-07-22","ABUR",2,40,"I","S","Sand",70
2005,7,"2005-07-22","ABUR",2,40,"I","SH","Shell debris",0
2005,7,"2005-07-22","ABUR",2,40,"I","SS","Shallow Sand",0
2005,7,"2005-07-22","ABUR",2,40,"O","B","Bedrock",55
2005,7,"2005-07-22","ABUR",2,40,"O","BL","Boulder Large",0
2005,7,"2005-07-22","ABUR",2,40,"O","BM","Boulder Medium",0
2005,7,"2005-07-22","ABUR",2,40,"O","BS","Boulder Small",0
2005,7,"2005-07-22","ABUR",2,40,"O","C","Cobble",0
2005,7,"2005-07-22","ABUR",2,40,"O","S","Sand",45
2005,7,"2005-07-22","ABUR",2,40,"O","SH","Shell debris",0
2005,7,"2005-07-22","ABUR",2,40,"O","SS","Shallow Sand",0
2005,7,"2005-07-22","MOHK",1,20,"I","B","Bedrock",100
2005,7,"2005-07-22","MOHK",1,20,"I","BL","Boulder Large",0
2005,7,"2005-07-22","MOHK",1,20,"I","BM","Boulder Medium",0
2005,7,"2005-07-22","MOHK",1,20,"I","BS","Boulder Small",0
2005,7,"2005-07-22","MOHK",1,20,"I","C","Cobble",0
2005,7,"2005-07-22","MOHK",1,20,"I","S","Sand",0
2005,7,"2005-07-22","MOHK",1,20,"I","SH","Shell debris",0
2005,7,"2005-07-22","MOHK",1,20,"I","SS","Shallow Sand",0
2005,7,"2005-07-22","MOHK",1,20,"O","B","Bedrock",85
2005,7,"2005-07-22","MOHK",1,20,"O","BL","Boulder Large",0
2005,7,"2005-07-22","MOHK",1,20,"O","BM","Boulder Medium",0
2005,7,"2005-07-22","MOHK",1,20,"O","BS","Boulder Small",0
2005,7,"2005-07-22","MOHK",1,20,"O","C","Cobble",0
2005,7,"2005-07-22","MOHK",1,20,"O","S","Sand",0
2005,7,"2005-07-22","MOHK",1,20,"O","SH","Shell debris",0
2005,7,"2005-07-22","MOHK",1,20,"O","SS","Shallow Sand",15
2005,7,"2005-07-22","MOHK",1,40,"I","B","Bedrock",95
2005,7,"2005-07-22","MOHK",1,40,"I","BL","Boulder Large",0
2005,7,"2005-07-22","MOHK",1,40,"I","BM","Boulder Medium",0
2005,7,"2005-07-22","MOHK",1,40,"I","BS","Boulder Small",0
2005,7,"2005-07-22","MOHK",1,40,"I","C","Cobble",0
2005,7,"2005-07-22","MOHK",1,40,"I","S","Sand",0
2005,7,"2005-07-22","MOHK",1,40,"I","SH","Shell debris",0
2005,7,"2005-07-22","MOHK",1,40,"I","SS","Shallow Sand",5
2005,7,"2005-07-22","MOHK",1,40,"O","B","Bedrock",80
2005,7,"2005-07-22","MOHK",1,40,"O","BL","Boulder Large",0
2005,7,"2005-07-22","MOHK",1,40,"O","BM","Boulder Medium",0
2005,7,"2005-07-22","MOHK",1,40,"O","BS","Boulder Small",0
2005,7,"2005-07-22","MOHK",1,40,"O","C","Cobble",0
2005,7,"2005-07-22","MOHK",1,40,"O","S","Sand",0
2005,7,"2005-07-22","MOHK",1,40,"O","SH","Shell debris",0
2005,7,"2005-07-22","MOHK",1,40,"O","SS","Shallow Sand",20
2005,7,"2005-07-22","MOHK",2,20,"I","B","Bedrock",100
2005,7,"2005-07-22","MOHK",2,20,"I","BL","Boulder Large",0
2005,7,"2005-07-22","MOHK",2,20,"I","BM","Boulder Medium",0
2005,7,"2005-07-22","MOHK",2,20,"I","BS","Boulder Small",0
2005,7,"2005-07-22","MOHK",2,20,"I","C","Cobble",0
2005,7,"2005-07-22","MOHK",2,20,"I","S","Sand",0
2005,7,"2005-07-22","MOHK",2,20,"I","SH","Shell debris",0
2005,7,"2005-07-22","MOHK",2,20,"I","SS","Shallow Sand",0
2005,7,"2005-07-22","MOHK",2,20,"O","B","Bedrock",95
2005,7,"2005-07-22","MOHK",2,20,"O","BL","Boulder Large",0
2005,7,"2005-07-22","MOHK",2,20,"O","BM","Boulder Medium",0
2005,7,"2005-07-22","MOHK",2,20,"O","BS","Boulder Small",0
2005,7,"2005-07-22","MOHK",2,20,"O","C","Cobble",0
2005,7,"2005-07-22","MOHK",2,20,"O","S","Sand",0
2005,7,"2005-07-22","MOHK",2,20,"O","SH","Shell debris",0
2005,7,"2005-07-22","MOHK",2,20,"O","SS","Shallow Sand",5
2005,7,"2005-07-22","MOHK",2,40,"I","B","Bedrock",85
2005,7,"2005-07-22","MOHK",2,40,"I","BL","Boulder Large",0
2005,7,"2005-07-22","MOHK",2,40,"I","BM","Boulder Medium",0
2005,7,"2005-07-22","MOHK",2,40,"I","BS","Boulder Small",0
2005,7,"2005-07-22","MOHK",2,40,"I","C","Cobble",5
2005,7,"2005-07-22","MOHK",2,40,"I","S","Sand",5
2005,7,"2005-07-22","MOHK",2,40,"I","SH","Shell debris",0
2005,7,"2005-07-22","MOHK",2,40,"I","SS","Shallow Sand",5
2005,7,"2005-07-22","MOHK",2,40,"O","B","Bedrock",85
2005,7,"2005-07-22","MOHK",2,40,"O","BL","Boulder Large",0
2005,7,"2005-07-22","MOHK",2,40,"O","BM","Boulder Medium",0
2005,7,"2005-07-22","MOHK",2,40,"O","BS","Boulder Small",0
2005,7,"2005-07-22","MOHK",2,40,"O","C","Cobble",0
2005,7,"2005-07-22","MOHK",2,40,"O","S","Sand",0
2005,7,"2005-07-22","MOHK",2,40,"O","SH","Shell debris",0
2005,7,"2005-07-22","MOHK",2,40,"O","SS","Shallow Sand",15
2005,7,"2005-07-25","SCTW",2,20,"I","B","Bedrock",90
2005,7,"2005-07-25","SCTW",2,20,"I","BL","Boulder Large",0
2005,7,"2005-07-25","SCTW",2,20,"I","BM","Boulder Medium",10
2005,7,"2005-07-25","SCTW",2,20,"I","BS","Boulder Small",0
2005,7,"2005-07-25","SCTW",2,20,"I","C","Cobble",0
2005,7,"2005-07-25","SCTW",2,20,"I","S","Sand",0
2005,7,"2005-07-25","SCTW",2,20,"I","SH","Shell debris",0
2005,7,"2005-07-25","SCTW",2,20,"I","SS","Shallow Sand",0
2005,7,"2005-07-25","SCTW",2,20,"O","B","Bedrock",95
2005,7,"2005-07-25","SCTW",2,20,"O","BL","Boulder Large",5
2005,7,"2005-07-25","SCTW",2,20,"O","BM","Boulder Medium",0
2005,7,"2005-07-25","SCTW",2,20,"O","BS","Boulder Small",0
2005,7,"2005-07-25","SCTW",2,20,"O","C","Cobble",0
2005,7,"2005-07-25","SCTW",2,20,"O","S","Sand",0
2005,7,"2005-07-25","SCTW",2,20,"O","SH","Shell debris",0
2005,7,"2005-07-25","SCTW",2,20,"O","SS","Shallow Sand",0
2005,7,"2005-07-25","SCTW",2,40,"I","B","Bedrock",60
2005,7,"2005-07-25","SCTW",2,40,"I","BL","Boulder Large",15
2005,7,"2005-07-25","SCTW",2,40,"I","BM","Boulder Medium",5
2005,7,"2005-07-25","SCTW",2,40,"I","BS","Boulder Small",5
2005,7,"2005-07-25","SCTW",2,40,"I","C","Cobble",15
2005,7,"2005-07-25","SCTW",2,40,"I","S","Sand",0
2005,7,"2005-07-25","SCTW",2,40,"I","SH","Shell debris",0
2005,7,"2005-07-25","SCTW",2,40,"I","SS","Shallow Sand",0
2005,7,"2005-07-25","SCTW",2,40,"O","B","Bedrock",55
2005,7,"2005-07-25","SCTW",2,40,"O","BL","Boulder Large",25
2005,7,"2005-07-25","SCTW",2,40,"O","BM","Boulder Medium",10
2005,7,"2005-07-25","SCTW",2,40,"O","BS","Boulder Small",0
2005,7,"2005-07-25","SCTW",2,40,"O","C","Cobble",5
2005,7,"2005-07-25","SCTW",2,40,"O","S","Sand",0
2005,7,"2005-07-25","SCTW",2,40,"O","SH","Shell debris",5
2005,7,"2005-07-25","SCTW",2,40,"O","SS","Shallow Sand",0
2005,7,"2005-07-25","SCTW",3,20,"I","B","Bedrock",40
2005,7,"2005-07-25","SCTW",3,20,"I","BL","Boulder Large",50
2005,7,"2005-07-25","SCTW",3,20,"I","BM","Boulder Medium",0
2005,7,"2005-07-25","SCTW",3,20,"I","BS","Boulder Small",0
2005,7,"2005-07-25","SCTW",3,20,"I","C","Cobble",0
2005,7,"2005-07-25","SCTW",3,20,"I","S","Sand",5
2005,7,"2005-07-25","SCTW",3,20,"I","SH","Shell debris",5
2005,7,"2005-07-25","SCTW",3,20,"I","SS","Shallow Sand",0
2005,7,"2005-07-25","SCTW",3,20,"O","B","Bedrock",40
2005,7,"2005-07-25","SCTW",3,20,"O","BL","Boulder Large",50
2005,7,"2005-07-25","SCTW",3,20,"O","BM","Boulder Medium",0
2005,7,"2005-07-25","SCTW",3,20,"O","BS","Boulder Small",0
2005,7,"2005-07-25","SCTW",3,20,"O","C","Cobble",0
2005,7,"2005-07-25","SCTW",3,20,"O","S","Sand",5
2005,7,"2005-07-25","SCTW",3,20,"O","SH","Shell debris",5
2005,7,"2005-07-25","SCTW",3,20,"O","SS","Shallow Sand",0
2005,7,"2005-07-25","SCTW",3,40,"I","B","Bedrock",5
2005,7,"2005-07-25","SCTW",3,40,"I","BL","Boulder Large",30
2005,7,"2005-07-25","SCTW",3,40,"I","BM","Boulder Medium",20
2005,7,"2005-07-25","SCTW",3,40,"I","BS","Boulder Small",10
2005,7,"2005-07-25","SCTW",3,40,"I","C","Cobble",20
2005,7,"2005-07-25","SCTW",3,40,"I","S","Sand",0
2005,7,"2005-07-25","SCTW",3,40,"I","SH","Shell debris",10
2005,7,"2005-07-25","SCTW",3,40,"I","SS","Shallow Sand",5
2005,7,"2005-07-25","SCTW",3,40,"O","B","Bedrock",15
2005,7,"2005-07-25","SCTW",3,40,"O","BL","Boulder Large",40
2005,7,"2005-07-25","SCTW",3,40,"O","BM","Boulder Medium",10
2005,7,"2005-07-25","SCTW",3,40,"O","BS","Boulder Small",0
2005,7,"2005-07-25","SCTW",3,40,"O","C","Cobble",20
2005,7,"2005-07-25","SCTW",3,40,"O","S","Sand",5
2005,7,"2005-07-25","SCTW",3,40,"O","SH","Shell debris",10
2005,7,"2005-07-25","SCTW",3,40,"O","SS","Shallow Sand",0
2005,7,"2005-07-26","IVEE",1,20,"I","B","Bedrock",0
2005,7,"2005-07-26","IVEE",1,20,"I","BL","Boulder Large",0
